person_id,age,age_group,individual_income,income_group,household_size,family_structure,vehicles,target_amenity,target_mode
4.486232349887548e+16,68,Elderly,29172,Low,3_person,married_couple,1,Entertainment/Zoos and Nature Parks,Public_transport
4.765422892442289e+18,70,Elderly,10372,Low,1_person,living_alone,0,Entertainment/Zoos and Nature Parks,Walking
1.1682440100248902e+19,33,Adult,81035,High,2_person,nonfamily_single,2,Cultural/Museum,Walking
1.4194443435780915e+19,41,Middle Age,206290,Ultra High,4_person,married_couple,1,Cultural/Museum,Walking
7.882637294485451e+18,65,Elderly,20096,Low,1_person,living_alone,0,Entertainment/Spectator Sports,Car
1.228668988359864e+19,60,Senior,18182,Low,6_person,married_couple,2,Entertainment/Zoos and Nature Parks,Walking
5.73692822929121e+16,26,Young Adult,91750,Very High,2_person,married_couple,2,Entertainment/Spectator Sports,Public_transport
1.586270294261241e+19,52,Senior,3457,Low,2_person,family_single,1,Hotel/Hotel and Lodging,Public_transport
1.6070408151604783e+19,56,Senior,16855,Low,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Car
5.444812745338819e+18,19,Young Adult,0,Debt,3_person,nonfamily_single,0,Leisure & Wellness/Gym,Public_transport
2.989366996805068e+18,55,Senior,21092,Low,6_person,married_couple,3_plus,Entertainment/Zoos and Nature Parks,Walking
1.651046006811041e+19,27,Young Adult,131298,Ultra High,1_person,living_alone,0,Leisure & Wellness/Gym,Walking
1.3093744444091378e+19,39,Adult,111115,Very High,7_plus_person,married_couple,1,Cultural/Art Gallery,Walking
1.3050293864039062e+19,36,Adult,222231,Ultra High,1_person,living_alone,1,Hotel/Hotel and Lodging,Walking
2.478644132059833e+18,23,Young Adult,95963,Very High,3_person,nonfamily_single,0,Leisure & Wellness/Gym,Public_transport
1.3840664049505817e+19,36,Adult,61887,High,4_person,nonfamily_single,1,Leisure & Wellness/Gym,Car
1.431798711710658e+19,57,Senior,0,Debt,2_person,married_couple,1,Leisure & Wellness/Gym,Car
5.089459357240531e+18,33,Adult,59039,Moderate,2_person,nonfamily_single,2,Cultural/Museum,Car
1.0458657341951764e+19,39,Adult,84368,High,2_person,nonfamily_single,0,Leisure & Wellness/Gym,Walking
2.81695707157089e+18,49,Middle Age,323875,Ultra High,3_person,family_single,1,Cultural/Library,Car
1.01444265278438e+19,26,Young Adult,82516,High,2_person,nonfamily_single,2,Leisure & Wellness/Gym,Walking
5.595615502518715e+16,33,Adult,0,Debt,4_person,married_couple,1,Leisure & Wellness/Gym,Car
5.203211701244505e+18,29,Young Adult,86477,High,2_person,nonfamily_single,2,Entertainment/Zoos and Nature Parks,Walking
2.5800860747571856e+16,46,Middle Age,129715,Ultra High,4_person,married_couple,1,Entertainment/Zoos and Nature Parks,Walking
4.555691146177123e+17,21,Young Adult,64406,High,3_person,nonfamily_single,0,Entertainment/Zoos and Nature Parks,Public_transport
9.180302340875918e+18,32,Adult,14440,Low,3_person,married_couple,2,Leisure & Wellness/Gym,Car
1.3182770830087735e+19,60,Senior,181826,Ultra High,2_person,married_couple,0,Hotel/Hotel and Lodging,Public_transport
5.921433184095768e+18,34,Adult,7220,Low,3_person,married_couple,1,Hotel/Hotel and Lodging,Public_transport
1.6566045143521184e+19,59,Senior,596906,Ultra High,2_person,married_couple,2,Cultural/Museum,Walking
6.479745865355263e+18,35,Adult,69150,High,1_person,living_alone,1,Leisure & Wellness/Gym,Public_transport
1.7318522689645312e+19,74,Elderly,37333,Moderate,2_person,married_couple,0,Hotel/Hotel and Lodging,Public_transport
3.760341592303552e+18,20,Young Adult,51862,Moderate,3_person,family_single,1,Hotel/Hotel and Lodging,Public_transport
1.649344796832045e+19,28,Young Adult,72201,High,5_person,nonfamily_single,1,Entertainment/Zoos and Nature Parks,Car
1.3411772325476246e+19,23,Young Adult,18033,Low,3_person,nonfamily_single,0,Leisure & Wellness/Gym,Walking
1.4736310810409638e+19,77,Elderly,17816,Low,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Car
1.0374915373428214e+19,44,Middle Age,82722,High,5_person,married_couple,1,Hotel/Hotel and Lodging,Car
1.6727067044166676e+19,90,Elderly,53537,Moderate,2_person,married_couple,1,Entertainment/Zoos and Nature Parks,Car
2.503085365356983e+18,87,Elderly,13484,Low,4_person,family_single,2,Hotel/Hotel and Lodging,Car
2.654709238056225e+18,51,Senior,686098,Ultra High,1_person,living_alone,0,Hotel/Hotel and Lodging,Car
1.2503942807424834e+19,33,Adult,64406,High,3_person,nonfamily_single,2,Entertainment/Spectator Sports,Public_transport
1.4258611657340404e+19,20,Young Adult,68689,High,4_person,nonfamily_single,0,Entertainment/Media,Walking
1.5707065382545035e+19,26,Young Adult,37965,Moderate,3_person,nonfamily_single,1,Leisure & Wellness/Gym,Car
4.882521087624329e+18,28,Young Adult,33325,Moderate,5_person,family_single,1,Hotel/Hotel and Lodging,Public_transport
3.962604898986064e+18,49,Middle Age,53672,Moderate,3_person,married_couple,1,Entertainment/Zoos and Nature Parks,Walking
6.37283483007112e+18,26,Young Adult,180504,Ultra High,2_person,nonfamily_single,0,Hotel/Hotel and Lodging,Public_transport
1.0692940175030591e+19,40,Adult,182486,Ultra High,3_person,married_couple,1,Hotel/Hotel and Lodging,Car
1.2902787517254588e+19,50,Middle Age,0,Debt,1_person,living_alone,1,Hotel/Hotel and Lodging,Car
7.817366816883393e+17,50,Middle Age,20835,Low,7_plus_person,married_couple,3_plus,Leisure & Wellness/Gym,Car
7.561963831037374e+18,25,Young Adult,35355,Moderate,3_person,married_couple,0,Leisure & Wellness/Gym,Public_transport
6.523296886955028e+18,35,Adult,140461,Ultra High,2_person,married_couple,1,Hotel/Hotel and Lodging,Public_transport
6.991565505886943e+18,71,Elderly,52730,Moderate,2_person,married_couple,1,Leisure & Wellness/Gym,Car
2.336684838838466e+18,53,Senior,11139,Low,1_person,living_alone,3_plus,Entertainment/Zoos and Nature Parks,Walking
6.302097371393921e+18,94,Elderly,1620,Low,2_person,married_couple,0,Cultural/Museum,Walking
6.63422375589477e+18,82,Elderly,102529,Very High,2_person,family_single,1,Leisure & Wellness/Recreation Industries,Car
7.152867393168254e+18,25,Young Adult,113641,Very High,3_person,nonfamily_single,3_plus,Entertainment/Zoos and Nature Parks,Walking
1.4668617034289764e+19,66,Elderly,14142,Low,2_person,family_single,1,Entertainment/Zoos and Nature Parks,Public_transport
7.39759032804963e+18,21,Young Adult,0,Debt,5_person,married_couple,1,Hotel/Hotel and Lodging,Public_transport
1.3740535065564418e+19,27,Young Adult,44299,Moderate,4_person,nonfamily_single,3_plus,Hotel/Hotel and Lodging,Car
6.147113112052441e+18,31,Adult,9661,Low,2_person,family_single,0,Entertainment/Zoos and Nature Parks,Walking
1.7986274834664778e+19,26,Young Adult,32414,Moderate,2_person,family_single,1,Leisure & Wellness/Recreation Industries,Walking
5.862141437390445e+18,26,Young Adult,96610,Very High,2_person,nonfamily_single,0,Entertainment/Spectator Sports,Car
1.029435557987622e+19,49,Middle Age,25786,Low,2_person,family_single,0,Cultural/Museum,Walking
1.0172515027975324e+19,27,Young Adult,65373,High,2_person,nonfamily_single,2,Leisure & Wellness/Recreation Industries,Walking
5.390588019517471e+18,67,Elderly,48486,Moderate,3_person,married_couple,1,Leisure & Wellness/Gym,Car
1.705521593121681e+19,35,Adult,32414,Moderate,2_person,nonfamily_single,1,Cultural/Museum,Public_transport
3.4236886383026214e+17,23,Young Adult,52730,Moderate,3_person,nonfamily_single,0,Cultural/Museum,Car
5.620319375094341e+18,27,Young Adult,41361,Moderate,2_person,nonfamily_single,0,Hotel/Hotel and Lodging,Public_transport
1.485568074442629e+19,34,Adult,30110,Moderate,4_person,married_couple,0,Hotel/Hotel and Lodging,Public_transport
4.0676912497162783e+18,50,Middle Age,92933,Very High,2_person,family_single,1,Leisure & Wellness/Gym,Car
9.61323647057539e+18,32,Adult,64828,High,1_person,living_alone,0,Hotel/Hotel and Lodging,Car
1.2551504082365911e+19,19,Young Adult,6050,Low,2_person,family_single,1,Hotel/Hotel and Lodging,Car
8.502949610574355e+17,17,Teen,0,Debt,3_person,married_couple,2,Entertainment/Zoos and Nature Parks,Car
1.8603987367631795e+18,53,Senior,50810,Moderate,3_person,family_single,1,Entertainment/Zoos and Nature Parks,Car
1.0198463678384992e+19,38,Adult,71713,High,3_person,married_couple,1,Hotel/Hotel and Lodging,Car
1.408043667529507e+18,31,Adult,0,Debt,6_person,married_couple,1,Hotel/Hotel and Lodging,Car
1.4269837432579457e+19,83,Elderly,11616,Low,1_person,living_alone,0,Hotel/Hotel and Lodging,Public_transport
1.4546817695406782e+19,29,Young Adult,71170,High,3_person,married_couple,1,Leisure & Wellness/Gym,Walking
1.3953387355917298e+19,26,Young Adult,54023,Moderate,4_person,married_couple,1,Entertainment/Zoos and Nature Parks,Walking
6.743942888375098e+18,54,Senior,0,Debt,2_person,married_couple,1,Leisure & Wellness/Gym,Car
1.1380359429428118e+19,70,Elderly,7593,Low,2_person,family_single,0,Hotel/Hotel and Lodging,Public_transport
5.6863427812136064e+17,31,Adult,248508,Ultra High,1_person,living_alone,1,Cultural/Museum,Car
1.7037242548145062e+19,51,Senior,15819,Low,3_person,married_couple,2,Leisure & Wellness/Recreation Industries,Car
1.629666256318161e+19,57,Senior,3133,Low,3_person,nonfamily_single,0,Cultural/Museum,Walking
6.910771440281479e+18,52,Senior,42184,Moderate,3_person,family_single,1,Cultural/Museum,Car
3.368599588111358e+18,55,Senior,133057,Ultra High,2_person,married_couple,1,Hotel/Hotel and Lodging,Public_transport
1.0740146555190407e+19,52,Senior,239404,Ultra High,1_person,living_alone,1,Leisure & Wellness/Gym,Public_transport
5.537006149989074e+18,57,Senior,8889,Low,7_plus_person,nonfamily_single,0,Hotel/Hotel and Lodging,Public_transport
9.557036492427266e+18,63,Elderly,2160,Low,2_person,married_couple,1,Entertainment/Zoos and Nature Parks,Walking
7.83355153428846e+18,31,Adult,134181,Ultra High,4_person,nonfamily_single,0,Leisure & Wellness/Recreation Industries,Walking
1.5752086054528537e+19,48,Middle Age,225424,Ultra High,1_person,living_alone,1,Hotel/Hotel and Lodging,Walking
1.7369794436249563e+19,34,Adult,79095,High,3_person,family_single,1,Entertainment/Zoos and Nature Parks,Public_transport
3.3876029607283936e+17,45,Middle Age,18800,Low,3_person,married_couple,2,Leisure & Wellness/Gym,Public_transport
9.50094125529901e+18,35,Adult,186692,Ultra High,5_person,married_couple,3_plus,Hotel/Hotel and Lodging,Car
3.683741830187712e+18,34,Adult,103145,Very High,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Walking
1.4597749950250768e+19,26,Young Adult,113459,Very High,2_person,nonfamily_single,1,Cultural/Art Gallery,Car
3.577734377060258e+18,76,Elderly,12121,Low,1_person,living_alone,0,Cultural/Museum,Car
1.223167589400273e+19,45,Middle Age,81484,High,5_person,married_couple,1,Cultural/Museum,Car
1.4759182687415792e+19,27,Young Adult,57578,Moderate,3_person,nonfamily_single,3_plus,Cultural/Art Gallery,Walking
5.945835348128775e+18,61,Elderly,7220,Low,1_person,living_alone,0,Hotel/Hotel and Lodging,Public_transport
1.6766227787132895e+19,73,Elderly,29064,Low,2_person,married_couple,1,Leisure & Wellness/Gym,Walking
1.0918056912893046e+18,26,Young Adult,100904,Very High,3_person,nonfamily_single,3_plus,Hotel/Hotel and Lodging,Public_transport
4.188995931096977e+18,71,Elderly,9394,Low,2_person,married_couple,0,Cultural/Art Gallery,Public_transport
1.2600367020648829e+19,69,Elderly,89641,High,1_person,living_alone,1,Leisure & Wellness/Recreation Industries,Public_transport
3.555870984858242e+18,64,Elderly,52604,Moderate,5_person,married_couple,3_plus,Entertainment/Media,Car
1.3077030635674812e+19,28,Young Adult,34575,Moderate,2_person,married_couple,1,Cultural/Museum,Walking
1.033386368271022e+18,31,Adult,67044,High,2_person,nonfamily_single,2,Cultural/Museum,Car
1.5424011308342622e+19,26,Young Adult,64828,High,3_person,nonfamily_single,1,Cultural/Art Gallery,Walking
4.789086907021764e+18,60,Senior,86437,High,1_person,living_alone,1,Entertainment/Performing Arts,Public_transport
6.637816402428536e+18,36,Adult,16207,Low,2_person,married_couple,1,Leisure & Wellness/Gym,Car
1.70349825618886e+19,83,Elderly,7779,Low,3_person,married_couple,1,Cultural/Museum,Car
1.2051334175684618e+18,27,Young Adult,0,Debt,2_person,nonfamily_single,0,Leisure & Wellness/Golf Courses,Walking
1.2484834556947726e+19,31,Adult,149612,Ultra High,2_person,married_couple,1,Entertainment/Media,Car
5.298924994759049e+18,51,Senior,141420,Ultra High,3_person,married_couple,2,Cultural/Museum,Public_transport
1.2447387222648256e+18,38,Adult,0,Debt,1_person,living_alone,0,Leisure & Wellness/Recreation Industries,Walking
1.3588869415253991e+19,20,Young Adult,0,Debt,1_person,living_alone,0,Cultural/Art Gallery,Walking
1.6527576307512154e+19,27,Young Adult,75141,High,3_person,nonfamily_single,1,Hotel/Hotel and Lodging,Public_transport
6.021583344523344e+18,47,Middle Age,87882,High,3_person,family_single,1,Entertainment/Zoos and Nature Parks,Car
9.644314824699355e+18,29,Young Adult,108047,Very High,2_person,nonfamily_single,1,Leisure & Wellness/Gym,Car
9.511818971356156e+18,28,Young Adult,107559,Very High,2_person,nonfamily_single,2,Cultural/Art Gallery,Car
1.3967226144942082e+19,27,Young Adult,214,Low,7_plus_person,nonfamily_single,1,Hotel/Hotel and Lodging,Public_transport
1.2524489418829971e+19,29,Young Adult,48621,Moderate,2_person,family_single,2,Leisure & Wellness/Recreation Industries,Walking
1.7500649454422536e+18,19,Young Adult,0,Debt,2_person,family_single,0,Hotel/Hotel and Lodging,Walking
1.3774987742715875e+19,51,Senior,35355,Moderate,4_person,married_couple,2,Cultural/Museum,Car
1.035812456189762e+19,56,Senior,114962,Very High,2_person,family_single,1,Cultural/Art Gallery,Walking
1.365606979267819e+19,72,Elderly,60236,High,2_person,married_couple,1,Hotel/Hotel and Lodging,Car
7.561630176417379e+18,34,Adult,118616,Very High,2_person,nonfamily_single,1,Leisure & Wellness/Gym,Walking
1.4624222109243773e+19,54,Senior,101014,Very High,3_person,married_couple,2,Leisure & Wellness/Recreation Industries,Car
7.366363195823186e+18,54,Senior,0,Debt,2_person,married_couple,1,Leisure & Wellness/Recreation Industries,Public_transport
1.7973488022000824e+19,77,Elderly,46158,Moderate,3_person,married_couple,2,Hotel/Hotel and Lodging,Public_transport
1.525370919477389e+19,69,Elderly,12965,Low,2_person,married_couple,1,Entertainment/Zoos and Nature Parks,Car
1.1842922820883522e+19,53,Senior,143440,Ultra High,1_person,living_alone,0,Hotel/Hotel and Lodging,Walking
8.314392830415505e+18,59,Senior,52730,Moderate,2_person,married_couple,2,Leisure & Wellness/Gym,Car
1.752964783070247e+19,28,Young Adult,95963,Very High,3_person,nonfamily_single,2,Entertainment/Zoos and Nature Parks,Walking
1.7152372705792365e+19,23,Young Adult,25253,Low,4_person,nonfamily_single,1,Leisure & Wellness/Recreation Industries,Walking
1.3287392239435522e+19,35,Adult,59039,Moderate,5_person,family_single,1,Entertainment/Zoos and Nature Parks,Walking
7.710318427721515e+18,77,Elderly,9016,Low,2_person,married_couple,0,Leisure & Wellness/Gym,Public_transport
4.776761021486224e+18,54,Senior,151521,Ultra High,2_person,married_couple,0,Hotel/Hotel and Lodging,Walking
1.2646014539268028e+19,27,Young Adult,159602,Ultra High,3_person,nonfamily_single,2,Entertainment/Zoos and Nature Parks,Public_transport
5.960164459488735e+18,73,Elderly,8909,Low,4_person,married_couple,3_plus,Leisure & Wellness/Recreation Industries,Car
1.3812328955960295e+19,55,Senior,20610,Low,2_person,married_couple,1,Hotel/Hotel and Lodging,Public_transport
1.0574050046974546e+19,27,Young Adult,4745,Low,3_person,nonfamily_single,1,Entertainment/Zoos and Nature Parks,Public_transport
5.900852089230753e+18,62,Elderly,14440,Low,1_person,living_alone,0,Hotel/Hotel and Lodging,Public_transport
3.7815610356238894e+18,53,Senior,236158,Ultra High,5_person,married_couple,1,Hotel/Hotel and Lodging,Public_transport
5.29582376068555e+18,55,Senior,0,Debt,3_person,family_single,1,Cultural/Museum,Car
6.667767764549125e+18,30,Young Adult,73822,High,2_person,married_couple,2,Leisure & Wellness/Gym,Walking
5.090807802301598e+18,33,Adult,49497,Moderate,2_person,nonfamily_single,1,Hotel/Hotel and Lodging,Public_transport
7.37606326494099e+18,36,Adult,378,Low,3_person,married_couple,2,Hotel/Hotel and Lodging,Public_transport
7.505908566086258e+18,81,Elderly,277464,Ultra High,1_person,living_alone,1,Entertainment/Zoos and Nature Parks,Car
7.253681832710956e+18,27,Young Adult,51572,Moderate,2_person,nonfamily_single,2,Leisure & Wellness/Recreation Industries,Public_transport
5.015896792096965e+17,22,Young Adult,3796,Low,3_person,nonfamily_single,0,Entertainment/Zoos and Nature Parks,Public_transport
1.4268414195452811e+19,41,Middle Age,32738,Moderate,2_person,nonfamily_single,1,Leisure & Wellness/Gym,Car
1.5894769622309054e+19,41,Middle Age,19597,Low,2_person,family_single,0,Entertainment/Zoos and Nature Parks,Public_transport
2.2131370458330007e+18,29,Young Adult,170189,Ultra High,1_person,living_alone,0,Leisure & Wellness/Recreation Industries,Walking
7.205063251329e+18,79,Elderly,24243,Low,1_person,living_alone,1,Hotel/Hotel and Lodging,Car
1.562046601525693e+19,28,Young Adult,0,Debt,2_person,nonfamily_single,1,Entertainment/Zoos and Nature Parks,Walking
5.187357114544474e+18,28,Young Adult,15819,Low,2_person,married_couple,2,Cultural/Museum,Public_transport
1.0828917044021043e+19,24,Young Adult,89902,High,4_person,nonfamily_single,2,Hotel/Hotel and Lodging,Walking
1.4620909340153598e+19,69,Elderly,15028,Low,1_person,living_alone,1,Cultural/Museum,Public_transport
1.0080548479337806e+19,56,Senior,185661,Ultra High,4_person,married_couple,3_plus,Leisure & Wellness/Gym,Car
3.2831311192410323e+17,24,Young Adult,21609,Low,2_person,nonfamily_single,2,Leisure & Wellness/Gym,Walking
3.0766773259947776e+18,25,Young Adult,30304,Moderate,2_person,nonfamily_single,0,Entertainment/Zoos and Nature Parks,Walking
1.0201313405465113e+19,74,Elderly,52943,Moderate,2_person,married_couple,1,Leisure & Wellness/Recreation Industries,Car
1.5816491993849188e+19,31,Adult,134088,Ultra High,2_person,married_couple,1,Leisure & Wellness/Golf Courses,Public_transport
